,Unnamed: 0,縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,戶數,人口數,男性人口數,女性人口數,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,幼年人口(0~14),青年人口(15~24),壯年人口(25~44),中年人口(45~64),老年人口(65~),資料時間
156,156,65000,新北市,65000020,三重區,65000020-031,大安里,683,1648,827,821,100.73,2.41,46952.9,36.09,11.31,24.77,218.98,137,177,474,560,300,111Y09M
157,157,65000,新北市,65000020,三重區,65000020-032,仁德里,894,1938,947,991,95.56,2.17,37350.4,44.84,10.84,34.01,313.79,145,134,567,637,455,111Y09M
158,158,65000,新北市,65000020,三重區,65000020-033,忠孝里,776,1829,885,944,93.75,2.36,64125.94,43.23,14.1,29.13,206.67,180,174,539,564,372,111Y09M
159,159,65000,新北市,65000020,三重區,65000020-034,仁義里,607,1400,696,704,98.86,2.31,28098.34,34.87,13.1,21.77,166.18,136,137,440,461,226,111Y09M
160,160,65000,新北市,65000020,三重區,65000020-035,光榮里,680,1413,694,719,96.52,2.08,41359.33,39.35,10.26,29.09,283.65,104,114,442,458,295,111Y09M
161,161,65000,新北市,65000020,三重區,65000020-036,光輝里,633,1509,754,755,99.87,2.38,18536.26,43.17,12.9,30.27,234.56,136,134,450,470,319,111Y09M
162,162,65000,新北市,65000020,三重區,65000020-037,福星里,620,1206,565,641,88.14,1.95,57126.62,36.89,10.56,26.33,249.46,93,92,421,368,232,111Y09M
163,163,65000,新北市,65000020,三重區,65000020-038,福利里,1044,2254,1034,1220,84.75,2.16,46168.66,30.74,11.89,18.85,158.54,205,202,683,839,325,111Y09M
164,164,65000,新北市,65000020,三重區,65000020-039,清和里,1947,4030,1912,2118,90.27,2.07,62545.59,32.3,9.62,22.69,235.84,293,413,1137,1496,691,111Y09M
165,165,65000,新北市,65000020,三重區,65000020-040,永興里,774,1495,691,804,85.95,1.93,45523.75,39.33,12.77,26.56,208.03,137,109,463,501,285,111Y09M
166,166,65000,新北市,65000020,三重區,65000020-041,中山里,1210,2717,1340,1377,97.31,2.25,18025.01,40.7,13.52,27.19,201.15,261,293,774,864,525,111Y09M
167,167,65000,新北市,65000020,三重區,65000020-042,大園里,1168,2819,1404,1415,99.22,2.41,64629.28,44.19,18.11,26.09,144.07,354,266,879,810,510,111Y09M
168,168,65000,新北市,65000020,三重區,65000020-043,國隆里,1138,2661,1300,1361,95.52,2.34,46591.03,36.46,12.41,24.05,193.8,242,251,796,903,469,111Y09M
169,169,65000,新北市,65000020,三重區,65000020-044,重陽里,1412,3522,1729,1793,96.43,2.49,30138.37,38.99,13.22,25.77,194.93,335,380,1051,1103,653,111Y09M
170,170,65000,新北市,65000020,三重區,65000020-045,民生里,1775,4335,2137,2198,97.22,2.44,55235.6,40.84,14.46,26.38,182.47,445,462,1260,1356,812,111Y09M
171,171,65000,新北市,65000020,三重區,65000020-046,重新里,673,1497,728,769,94.67,2.22,44733.3,45.76,12.76,33.01,258.78,131,125,475,427,339,111Y09M
172,172,65000,新北市,65000020,三重區,65000020-047,正德里,510,1119,558,561,99.47,2.19,36996.63,51.01,15.52,35.49,228.7,115,96,299,346,263,111Y09M
173,173,65000,新北市,65000020,三重區,65000020-048,正義里,764,1812,919,893,102.91,2.37,28857.18,45.54,15.66,29.88,190.77,195,164,521,560,372,111Y09M
174,174,65000,新北市,65000020,三重區,65000020-049,正安里,841,1959,956,1003,95.31,2.33,56638.14,44.58,14.24,30.33,212.95,193,174,564,617,411,111Y09M
175,175,65000,新北市,65000020,三重區,65000020-050,自強里,765,1813,865,948,91.24,2.37,51476.43,44.35,13.69,30.65,223.84,172,150,538,568,385,111Y09M
176,176,65000,新北市,65000020,三重區,65000020-051,文化里,947,2221,1111,1110,100.09,2.35,32624.34,47.18,13.06,34.13,261.42,197,190,601,718,515,111Y09M
177,177,65000,新北市,65000020,三重區,65000020-052,中央里,880,1922,927,995,93.17,2.18,48383.85,44.62,14.45,30.17,208.85,192,170,574,585,401,111Y09M
178,178,65000,新北市,65000020,三重區,65000020-053,雙園里,411,952,461,491,93.89,2.32,34663.56,40.0,12.79,27.21,212.64,87,89,274,317,185,111Y09M
179,179,65000,新北市,65000020,三重區,65000020-054,錦通里,642,1431,698,733,95.23,2.23,47484.74,51.75,9.76,41.99,430.43,92,109,389,445,396,111Y09M
180,180,65000,新北市,65000020,三重區,65000020-055,錦安里,771,1813,852,961,88.66,2.35,55477.36,42.98,10.41,32.57,312.88,132,161,523,584,413,111Y09M
181,181,65000,新北市,65000020,三重區,65000020-056,長安里,887,2083,1025,1058,96.88,2.35,47206.8,42.09,12.35,29.74,240.88,181,194,578,694,436,111Y09M
182,182,65000,新北市,65000020,三重區,65000020-057,光華里,1133,2309,1082,1227,88.18,2.04,54914.74,35.66,10.11,25.56,252.91,172,214,753,735,435,111Y09M
183,183,65000,新北市,65000020,三重區,65000020-058,長生里,386,894,435,459,94.77,2.32,54755.93,41.23,11.85,29.38,248.0,75,96,238,299,186,111Y09M
184,184,65000,新北市,65000020,三重區,65000020-059,開元里,801,1637,825,812,101.6,2.04,34064.42,37.91,10.78,27.13,251.56,128,122,541,524,322,111Y09M
185,185,65000,新北市,65000020,三重區,65000020-060,大德里,362,837,395,442,89.37,2.31,37479.85,42.35,11.22,31.12,277.27,66,81,232,275,183,111Y09M
186,186,65000,新北市,65000020,三重區,65000020-061,長元里,1052,2450,1250,1200,104.17,2.33,60952.85,38.57,11.2,27.38,244.44,198,231,755,782,484,111Y09M
187,187,65000,新北市,65000020,三重區,65000020-062,長江里,871,1982,967,1015,95.27,2.28,43504.98,36.97,9.61,27.37,284.89,139,195,560,692,396,111Y09M
188,188,65000,新北市,65000020,三重區,65000020-063,長泰里,942,2191,1091,1100,99.18,2.33,69090.57,42.64,10.35,32.29,311.95,159,222,630,684,496,111Y09M
189,189,65000,新北市,65000020,三重區,65000020-064,長福里,669,1562,737,825,89.33,2.33,46906.91,35.12,9.69,25.43,262.5,112,152,447,557,294,111Y09M
190,190,65000,新北市,65000020,三重區,65000020-065,介壽里,511,1173,583,590,98.81,2.3,34351.48,43.75,13.97,29.78,213.16,114,97,337,382,243,111Y09M
191,191,65000,新北市,65000020,三重區,65000020-066,萬壽里,822,1983,969,1014,95.56,2.41,71622.06,36.48,9.98,26.5,265.52,145,207,583,663,385,111Y09M
192,192,65000,新北市,65000020,三重區,65000020-067,錦江里,948,2316,1153,1163,99.14,2.44,111598.32,35.84,10.62,25.22,237.57,181,226,714,765,430,111Y09M
193,193,65000,新北市,65000020,三重區,65000020-068,龍濱里,1302,3291,1609,1682,95.66,2.53,48059.93,34.99,12.67,22.31,176.05,309,365,989,1084,544,111Y09M
194,194,65000,新北市,65000020,三重區,65000020-069,龍門里,800,1902,932,970,96.08,2.38,48187.28,36.44,12.41,24.03,193.64,173,191,573,630,335,111Y09M
195,195,65000,新北市,65000020,三重區,65000020-070,秀江里,501,1261,621,640,97.03,2.52,55326.43,39.18,13.36,25.83,193.39,121,132,358,416,234,111Y09M
196,196,65000,新北市,65000020,三重區,65000020-071,奕壽里,771,1698,808,890,90.79,2.2,14940.61,42.09,13.81,28.28,204.85,165,130,535,530,338,111Y09M
197,197,65000,新北市,65000020,三重區,65000020-072,三安里,1231,2631,1275,1356,94.03,2.14,46858.3,43.14,11.92,31.23,262.1,219,231,788,819,574,111Y09M
198,198,65000,新北市,65000020,三重區,65000020-073,福安里,1250,2995,1469,1526,96.26,2.4,47694.88,36.26,11.51,24.75,215.02,253,326,878,994,544,111Y09M
199,199,65000,新北市,65000020,三重區,65000020-074,信安里,932,2057,984,1073,91.71,2.21,49543.58,36.04,13.49,22.55,167.16,204,203,619,690,341,111Y09M
200,200,65000,新北市,65000020,三重區,65000020-075,安慶里,904,2038,960,1078,89.05,2.25,78866.92,39.88,10.5,29.38,279.74,153,193,603,661,428,111Y09M
201,201,65000,新北市,65000020,三重區,65000020-076,幸福里,1907,4605,2257,2348,96.12,2.41,22507.22,37.63,11.86,25.76,217.13,397,481,1391,1474,862,111Y09M
202,202,65000,新北市,65000020,三重區,65000020-077,六合里,1539,3812,1905,1907,99.9,2.48,38950.42,39.58,13.44,26.14,194.55,367,385,1128,1218,714,111Y09M
203,203,65000,新北市,65000020,三重區,65000020-078,六福里,2092,5910,2899,3011,96.28,2.83,55852.19,42.79,21.6,21.19,98.1,894,560,1932,1647,877,111Y09M
204,204,65000,新北市,65000020,三重區,65000020-079,順德里,886,2228,1141,1087,104.97,2.51,37180.43,40.39,12.6,27.79,220.5,200,215,662,710,441,111Y09M
205,205,65000,新北市,65000020,三重區,65000020-080,承德里,657,1761,890,871,102.18,2.68,31274.97,39.65,10.79,28.87,267.65,136,194,511,556,364,111Y09M
206,206,65000,新北市,65000020,三重區,65000020-081,瑞德里,940,2455,1215,1240,97.98,2.61,43023.38,41.58,14.48,27.1,187.25,251,254,715,765,470,111Y09M
207,207,65000,新北市,65000020,三重區,65000020-082,崇德里,1585,3966,1981,1985,99.8,2.5,38276.68,42.61,13.77,28.84,209.4,383,319,1215,1247,802,111Y09M
208,208,65000,新北市,65000020,三重區,65000020-083,厚德里,1420,3600,1783,1817,98.13,2.54,58088.88,41.84,17.38,24.47,140.82,441,403,990,1145,621,111Y09M
209,209,65000,新北市,65000020,三重區,65000020-084,維德里,1149,2910,1433,1477,97.02,2.53,36328.23,43.49,16.81,26.68,158.65,341,279,934,815,541,111Y09M
210,210,65000,新北市,65000020,三重區,65000020-085,尚德里,1221,3064,1460,1604,91.02,2.51,31151.51,44.05,15.84,28.21,178.04,337,293,926,908,600,111Y09M
211,211,65000,新北市,65000020,三重區,65000020-086,培德里,1420,3735,1813,1922,94.33,2.63,22781.47,42.61,16.34,26.27,160.75,428,357,1143,1119,688,111Y09M
212,212,65000,新北市,65000020,三重區,65000020-087,永德里,1914,4970,2445,2525,96.83,2.6,38330.13,42.16,17.11,25.06,146.49,598,524,1524,1448,876,111Y09M
213,213,65000,新北市,65000020,三重區,65000020-088,永盛里,1229,3273,1589,1684,94.36,2.66,39937.04,45.6,18.77,26.82,142.89,422,342,983,923,603,111Y09M
214,214,65000,新北市,65000020,三重區,65000020-089,永福里,2015,5371,2577,2794,92.23,2.67,44064.32,41.9,19.29,22.62,117.26,730,525,1715,1545,856,111Y09M
215,215,65000,新北市,65000020,三重區,65000020-090,永清里,1998,5475,2638,2837,92.99,2.74,66119.99,42.99,18.65,24.34,130.53,714,572,1710,1547,932,111Y09M
216,216,65000,新北市,65000020,三重區,65000020-091,永安里,1530,4199,2035,2164,94.04,2.74,57365.74,39.59,18.02,21.58,119.74,542,507,1236,1265,649,111Y09M
217,217,65000,新北市,65000020,三重區,65000020-092,永煇里,971,2465,1255,1210,103.72,2.54,57024.54,35.14,11.07,24.07,217.33,202,232,856,736,439,111Y09M
218,218,65000,新北市,65000020,三重區,65000020-093,溪美里,3663,8938,4336,4602,94.22,2.44,51139.16,35.96,15.68,20.28,129.29,1031,965,2813,2796,1333,111Y09M
219,219,65000,新北市,65000020,三重區,65000020-094,福隆里,1826,4583,2228,2355,94.61,2.51,30336.73,39.85,18.61,21.24,114.1,610,485,1404,1388,696,111Y09M
220,220,65000,新北市,65000020,三重區,65000020-095,五常里,2092,5249,2557,2692,94.99,2.51,13752.25,34.52,16.07,18.45,114.83,627,519,1856,1527,720,111Y09M
221,221,65000,新北市,65000020,三重區,65000020-096,五福里,1675,3980,1918,2062,93.02,2.38,33159.21,39.65,17.23,22.42,130.14,491,361,1294,1195,639,111Y09M
222,222,65000,新北市,65000020,三重區,65000020-097,仁忠里,1279,3254,1592,1662,95.79,2.54,53667.14,45.2,17.18,28.02,163.12,385,281,1046,914,628,111Y09M
223,223,65000,新北市,65000020,三重區,65000020-098,慈福里,955,2244,1127,1117,100.9,2.35,83314.77,39.73,12.2,27.52,225.51,196,225,690,691,442,111Y09M
224,224,65000,新北市,65000020,三重區,65000020-099,慈生里,877,2225,1093,1132,96.55,2.54,37997.17,45.05,12.97,32.07,247.24,199,177,679,678,492,111Y09M
225,225,65000,新北市,65000020,三重區,65000020-100,慈惠里,932,2243,1119,1124,99.56,2.41,68698.32,41.16,14.16,27.0,190.67,225,190,748,651,429,111Y09M
226,226,65000,新北市,65000020,三重區,65000020-101,慈愛里,1356,3465,1697,1768,95.98,2.56,60069.69,43.6,14.96,28.64,191.41,361,298,1067,1048,691,111Y09M
227,227,65000,新北市,65000020,三重區,65000020-102,慈化里,952,2558,1237,1321,93.64,2.69,50195.25,41.95,17.37,24.58,141.53,313,243,815,744,443,111Y09M
228,228,65000,新北市,65000020,三重區,65000020-103,慈祐里,1956,5175,2542,2633,96.54,2.65,56023.47,42.01,18.52,23.49,126.81,675,518,1591,1535,856,111Y09M
229,229,65000,新北市,65000020,三重區,65000020-104,五華里,2131,5303,2539,2764,91.86,2.49,66040.67,37.53,16.75,20.77,123.99,646,560,1639,1657,801,111Y09M
230,230,65000,新北市,65000020,三重區,65000020-105,富貴里,3041,6907,3305,3602,91.75,2.27,14963.37,39.17,18.88,20.29,107.47,937,641,2155,2167,1007,111Y09M
231,231,65000,新北市,65000020,三重區,65000020-106,富華里,1389,3420,1706,1714,99.53,2.46,93624.24,41.26,18.26,23.01,126.02,442,303,1119,999,557,111Y09M
232,232,65000,新北市,65000020,三重區,65000020-107,富福里,816,2161,1023,1138,89.89,2.65,30233.5,43.68,19.02,24.67,129.72,286,204,698,602,371,111Y09M
233,233,65000,新北市,65000020,三重區,65000020-108,碧華里,3967,8913,4287,4626,92.67,2.25,30078.97,38.27,20.8,17.47,83.97,1341,832,2817,2797,1126,111Y09M
234,234,65000,新北市,65000020,三重區,65000020-109,五谷里,857,1863,948,915,103.61,2.17,4897.3,35.2,9.87,25.33,256.62,136,165,620,593,349,111Y09M
235,235,65000,新北市,65000020,三重區,65000020-110,博愛里,1657,4576,2208,2368,93.24,2.76,51435.38,36.96,14.16,22.81,161.1,473,411,1500,1430,762,111Y09M
236,236,65000,新北市,65000020,三重區,65000020-111,福德里,1815,4199,1987,2212,89.83,2.31,39706.86,37.9,15.04,22.86,151.97,458,405,1274,1366,696,111Y09M
237,237,65000,新北市,65000020,三重區,65000020-112,永吉里,1167,2943,1407,1536,91.6,2.52,35573.55,43.0,18.46,24.54,132.89,380,269,907,882,505,111Y09M
238,238,65000,新北市,65000020,三重區,65000020-113,永發里,2201,5914,2937,2977,98.66,2.69,21648.81,39.84,18.68,21.16,113.29,790,566,1933,1730,895,111Y09M
239,239,65000,新北市,65000020,三重區,65000020-114,永順里,1909,5250,2522,2728,92.45,2.75,84840.26,36.33,17.66,18.67,105.74,680,554,1735,1562,719,111Y09M
240,240,65000,新北市,65000020,三重區,65000020-115,永豐里,2136,6002,2901,3101,93.55,2.81,62352.61,38.26,19.21,19.05,99.16,834,700,1944,1697,827,111Y09M
241,241,65000,新北市,65000020,三重區,65000020-116,立德里,1333,3406,1673,1733,96.54,2.56,30342.17,39.82,13.42,26.4,196.64,327,337,1028,1071,643,111Y09M
242,242,65000,新北市,65000020,三重區,65000020-117,福樂里,1528,3813,1870,1943,96.24,2.5,52088.74,43.67,16.31,27.35,167.67,433,410,1114,1130,726,111Y09M
243,243,65000,新北市,65000020,三重區,65000020-118,仁華里,1794,4519,2181,2338,93.28,2.52,46064.77,39.78,18.93,20.85,110.13,612,399,1502,1332,674,111Y09M
244,244,65000,新北市,65000020,三重區,65000020-119,五順里,1520,4021,1990,2031,97.98,2.65,91921.18,38.23,15.3,22.93,149.89,445,411,1283,1215,667,111Y09M
245,245,65000,新北市,65000030,中和區,65000030-001,中原里,4414,9093,4391,4702,93.39,2.06,6392.01,33.68,16.48,17.2,104.37,1121,823,3125,2854,1170,111Y09M
246,246,65000,新北市,65000030,中和區,65000030-002,平河里,3832,9198,4374,4824,90.67,2.4,22802.43,32.35,13.44,18.91,140.69,934,1072,2587,3291,1314,111Y09M
247,247,65000,新北市,65000030,中和區,65000030-003,信和里,1649,4255,2100,2155,97.45,2.58,58588.64,43.85,15.15,28.7,189.51,448,419,1280,1259,849,111Y09M
248,248,65000,新北市,65000030,中和區,65000030-004,仁和里,1441,3883,1916,1967,97.41,2.69,40094.58,44.08,14.73,29.35,199.24,397,365,1179,1151,791,111Y09M
249,249,65000,新北市,65000030,中和區,65000030-005,中正里,1529,3868,1860,2008,92.63,2.53,57913.73,44.81,15.28,29.54,193.38,408,338,1164,1169,789,111Y09M
250,250,65000,新北市,65000030,中和區,65000030-006,建和里,1430,3471,1662,1809,91.87,2.43,45614.04,44.5,13.24,31.27,236.16,318,333,938,1131,751,111Y09M
251,251,65000,新北市,65000030,中和區,65000030-007,連和里,1253,2374,1072,1302,82.33,1.89,11437.71,38.75,12.1,26.65,220.29,207,178,733,800,456,111Y09M
252,252,65000,新北市,65000030,中和區,65000030-008,連城里,2656,6393,3033,3360,90.27,2.41,49233.35,43.05,14.28,28.78,201.57,638,617,1748,2104,1286,111Y09M
253,253,65000,新北市,65000030,中和區,65000030-009,力行里,2443,6042,2873,3169,90.66,2.47,54828.58,37.82,14.37,23.45,163.17,630,672,1665,2047,1028,111Y09M
254,254,65000,新北市,65000030,中和區,65000030-010,枋寮里,1537,3670,1791,1879,95.32,2.39,21966.31,42.69,13.41,29.28,218.26,345,383,1005,1184,753,111Y09M
255,255,65000,新北市,65000030,中和區,65000030-011,漳和里,1747,3880,1873,2007,93.32,2.22,28434.49,39.97,14.68,25.29,172.24,407,379,1147,1246,701,111Y09M
256,256,65000,新北市,65000030,中和區,65000030-012,廟美里,1776,4384,2124,2260,93.98,2.47,46717.32,46.97,14.31,32.65,228.1,427,382,1285,1316,974,111Y09M
257,257,65000,新北市,65000030,中和區,65000030-013,福真里,1725,4059,1979,2080,95.14,2.35,48702.93,40.01,11.21,28.8,256.92,325,401,1190,1308,835,111Y09M
258,258,65000,新北市,65000030,中和區,65000030-014,福善里,1845,4202,1974,2228,88.6,2.28,44773.57,40.3,11.49,28.81,250.87,344,340,1240,1415,863,111Y09M
259,259,65000,新北市,65000030,中和區,65000030-015,福美里,1710,4320,2093,2227,93.98,2.53,37339.23,45.65,15.04,30.61,203.59,446,344,1315,1307,908,111Y09M
260,260,65000,新北市,65000030,中和區,65000030-016,福祥里,2097,5033,2438,2595,93.95,2.4,60676.57,39.57,13.73,25.85,188.28,495,452,1509,1645,932,111Y09M
261,261,65000,新北市,65000030,中和區,65000030-017,瓦?里,2300,5492,2632,2860,92.03,2.39,48967.51,38.93,13.79,25.15,182.39,545,489,1690,1774,994,111Y09M
262,262,65000,新北市,65000030,中和區,65000030-018,福和里,1486,3548,1736,1812,95.81,2.39,49466.71,43.3,12.44,30.86,248.05,308,295,1044,1137,764,111Y09M
263,263,65000,新北市,65000030,中和區,65000030-019,佳和里,2214,4932,2335,2597,89.91,2.23,43193.82,45.06,14.12,30.94,219.17,480,410,1475,1515,1052,111Y09M
264,264,65000,新北市,65000030,中和區,65000030-020,安樂里,1618,3513,1628,1885,86.37,2.17,18539.53,40.86,9.62,31.23,324.58,240,317,936,1241,779,111Y09M
265,265,65000,新北市,65000030,中和區,65000030-021,安和里,1393,3047,1443,1604,89.96,2.19,39058.09,43.19,12.83,30.36,236.63,273,262,798,1068,646,111Y09M
266,266,65000,新北市,65000030,中和區,65000030-022,安平里,2698,5703,2704,2999,90.16,2.11,61458.72,43.98,11.74,32.24,274.62,465,476,1559,1926,1277,111Y09M
267,267,65000,新北市,65000030,中和區,65000030-023,中安里,2109,4267,1966,2301,85.44,2.02,55643.22,46.73,11.66,35.08,300.88,339,354,1061,1493,1020,111Y09M
268,268,65000,新北市,65000030,中和區,65000030-024,泰安里,1425,3311,1551,1760,88.13,2.32,69427.55,44.33,10.37,33.96,327.31,238,301,962,1031,779,111Y09M
269,269,65000,新北市,65000030,中和區,65000030-025,新南里,3549,8022,3666,4356,84.16,2.26,62339.72,36.22,13.38,22.84,170.69,788,898,2101,2890,1345,111Y09M
270,270,65000,新北市,65000030,中和區,65000030-026,南山里,2228,5114,2471,2643,93.49,2.3,64336.76,39.99,12.1,27.89,230.54,442,546,1323,1784,1019,111Y09M
271,271,65000,新北市,65000030,中和區,65000030-027,秀山里,1826,4479,2124,2355,90.19,2.45,38097.75,45.47,14.78,30.69,207.69,455,382,1342,1355,945,111Y09M
272,272,65000,新北市,65000030,中和區,65000030-028,秀成里,1353,3399,1658,1741,95.23,2.51,58925.51,46.51,15.43,31.08,201.4,358,274,1026,1020,721,111Y09M
273,273,65000,新北市,65000030,中和區,65000030-029,秀福里,1997,4710,2271,2439,93.11,2.36,43228.86,44.08,12.42,31.66,254.93,406,374,1361,1534,1035,111Y09M
274,274,65000,新北市,65000030,中和區,65000030-030,秀景里,2896,6328,3035,3293,92.17,2.19,8173.29,42.23,13.69,28.55,208.54,609,555,1786,2108,1270,111Y09M
275,275,65000,新北市,65000030,中和區,65000030-031,秀明里,2374,4912,2224,2688,82.74,2.07,52522.96,43.33,13.25,30.08,227.09,454,435,1325,1667,1031,111Y09M
276,276,65000,新北市,65000030,中和區,65000030-032,秀峰里,2424,4783,2208,2575,85.75,1.97,26366.13,35.61,10.04,25.57,254.8,354,408,1504,1615,902,111Y09M
277,277,65000,新北市,65000030,中和區,65000030-033,秀仁里,1472,3376,1619,1757,92.15,2.29,46221.25,45.14,17.58,27.56,156.72,409,309,952,1065,641,111Y09M
278,278,65000,新北市,65000030,中和區,65000030-034,頂南里,1106,2860,1393,1467,94.96,2.59,50690.35,42.36,13.29,29.07,218.73,267,249,830,930,584,111Y09M
279,279,65000,新北市,65000030,中和區,65000030-035,華新里,3332,7937,3802,4135,91.95,2.38,24310.16,35.68,14.34,21.33,148.75,839,842,2374,2634,1248,111Y09M
280,280,65000,新北市,65000030,中和區,65000030-036,東南里,1752,4110,1970,2140,92.06,2.35,35394.72,54.28,13.96,40.32,288.71,372,312,1108,1244,1074,111Y09M
281,281,65000,新北市,65000030,中和區,65000030-037,華南里,2078,4982,2458,2524,97.39,2.4,26600.74,41.37,14.67,26.7,182.01,517,492,1423,1609,941,111Y09M
282,282,65000,新北市,65000030,中和區,65000030-038,忠孝里,1828,4550,2218,2332,95.11,2.49,41387.72,44.08,13.52,30.56,226.0,427,411,1309,1438,965,111Y09M
