,Unnamed: 0,縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,戶數,人口數,男性人口數,女性人口數,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,幼年人口(0~14),青年人口(15~24),壯年人口(25~44),中年人口(45~64),老年人口(65~),資料時間
1006,1006,65000,新北市,65000270,金山區,65000270-005,美田里,1493,4438,2104,2334,90.15,2.97,7384.85,33.43,14.67,18.76,127.87,488,533,1410,1383,624,111Y09M
1007,1007,65000,新北市,65000270,金山區,65000270-006,五湖里,620,1824,938,886,105.87,2.94,337.89,37.87,12.09,25.77,213.12,160,177,532,614,341,111Y09M
1008,1008,65000,新北市,65000270,金山區,65000270-007,重和里,559,1217,609,608,100.16,2.18,57.43,43.18,6.94,36.24,522.03,59,95,313,442,308,111Y09M
1009,1009,65000,新北市,65000270,金山區,65000270-008,兩湖里,136,406,224,182,123.08,2.99,124.75,35.79,6.35,29.43,463.16,19,44,115,140,88,111Y09M
1010,1010,65000,新北市,65000270,金山區,65000270-009,六股里,243,717,387,330,117.27,2.95,312.98,36.31,8.17,28.14,344.19,43,70,191,265,148,111Y09M
1011,1011,65000,新北市,65000270,金山區,65000270-010,三界里,205,661,311,350,88.86,3.22,241.54,43.07,8.66,34.42,397.5,40,57,142,263,159,111Y09M
1012,1012,65000,新北市,65000270,金山區,65000270-011,清泉里,291,877,466,411,113.38,3.01,548.15,41.0,9.16,31.83,347.37,57,90,250,282,198,111Y09M
1013,1013,65000,新北市,65000270,金山區,65000270-012,萬壽里,183,492,237,255,92.94,2.69,230.61,43.02,9.88,33.14,335.29,34,68,114,162,114,111Y09M
1014,1014,65000,新北市,65000270,金山區,65000270-013,西湖里,59,181,109,72,151.39,3.07,62.51,41.41,3.91,37.5,960.0,5,16,35,77,48,111Y09M
1015,1015,65000,新北市,65000270,金山區,65000270-014,永興里,227,592,312,280,111.43,2.61,166.17,49.87,8.1,41.77,515.62,32,49,140,206,165,111Y09M
1016,1016,65000,新北市,65000270,金山區,65000270-015,金美里,2053,5568,2650,2918,90.82,2.71,12416.57,32.95,11.56,21.39,185.12,484,601,1759,1828,896,111Y09M
1017,1017,65000,新北市,65000280,萬里區,65000280-001,萬里里,1494,4850,2402,2448,98.12,3.25,1696.36,34.57,12.49,22.09,176.89,450,557,1355,1692,796,111Y09M
1018,1018,65000,新北市,65000280,萬里區,65000280-002,龜吼里,1012,2798,1424,1374,103.64,2.76,777.1,50.84,11.21,39.62,353.37,208,281,669,905,735,111Y09M
1019,1019,65000,新北市,65000280,萬里區,65000280-003,野柳里,1101,3507,1666,1841,90.49,3.19,612.03,35.82,11.43,24.4,213.56,295,320,1037,1225,630,111Y09M
1020,1020,65000,新北市,65000280,萬里區,65000280-004,大鵬里,1008,2966,1490,1476,100.95,2.94,943.26,37.76,10.59,27.17,256.58,228,328,833,992,585,111Y09M
1021,1021,65000,新北市,65000280,萬里區,65000280-005,磺潭里,239,656,351,305,115.08,2.74,72.65,47.09,12.78,34.3,268.42,57,59,149,238,153,111Y09M
1022,1022,65000,新北市,65000280,萬里區,65000280-006,雙興里,402,1043,569,474,120.04,2.59,76.45,52.26,10.22,42.04,411.43,70,75,232,378,288,111Y09M
1023,1023,65000,新北市,65000280,萬里區,65000280-007,溪底里,279,675,377,298,126.51,2.42,47.49,64.23,9.25,54.99,594.74,38,38,146,227,226,111Y09M
1024,1024,65000,新北市,65000280,萬里區,65000280-008,崁■里,172,436,219,217,100.92,2.53,64.65,50.34,9.66,40.69,421.43,28,47,85,158,118,111Y09M
1025,1025,65000,新北市,65000280,萬里區,65000280-009,中幅里,372,1249,617,632,97.63,3.36,306.67,36.95,13.38,23.57,176.23,122,144,346,422,215,111Y09M
1026,1026,65000,新北市,65000280,萬里區,65000280-010,北基里,1423,2958,1444,1514,95.38,2.08,6857.62,50.69,11.31,39.38,348.2,222,235,761,967,773,111Y09M
1027,1027,65000,新北市,65000290,烏來區,65000290-001,烏來里,895,2800,1358,1442,94.17,3.13,222.66,43.96,19.33,24.63,127.39,376,304,822,819,479,111Y09M
1028,1028,65000,新北市,65000290,烏來區,65000290-002,忠治里,552,1865,911,954,95.49,3.38,97.44,42.26,18.69,23.57,126.12,245,201,595,515,309,111Y09M
1029,1029,65000,新北市,65000290,烏來區,65000290-003,福山里,213,801,399,402,99.25,3.76,4.35,44.85,27.49,17.36,63.16,152,116,250,187,96,111Y09M
1030,1030,65000,新北市,65000290,烏來區,65000290-004,信賢里,194,586,280,306,91.5,3.02,16.18,45.05,19.06,25.99,136.36,77,63,177,164,105,111Y09M
1031,1031,65000,新北市,65000290,烏來區,65000290-005,孝義里,46,260,139,121,114.88,5.65,3.19,52.94,15.29,37.65,246.15,26,15,75,80,64,111Y09M
